,season,week,team_abbr,spread,total,implied_score
2922,2021,13,ATL,10.5,51.0,20.0
2923,2021,13,TB,-10.5,51.0,31.0
2924,2021,13,CHI,7.5,43.0,18.0
2925,2021,13,ARI,-7.5,43.0,25.0
2926,2021,13,CIN,-2.5,49.5,26.0
2927,2021,13,LAC,2.5,49.5,24.0
2928,2021,13,DET,7.0,47.0,20.0
2929,2021,13,MIN,-7.0,47.0,27.0
2930,2021,13,HOU,10.0,45.5,18.0
2931,2021,13,IND,-10.0,45.5,28.0
2932,2021,13,KC,-8.5,46.5,28.0
2933,2021,13,DEN,8.5,46.5,19.0
2934,2021,13,LV,1.5,47.5,23.0
2935,2021,13,WAS,1.5,47.5,23.0
2936,2021,13,LAR,-14.0,48.0,31.0
2937,2021,13,JAX,14.0,48.0,17.0
2938,2021,13,MIA,-7.0,40.0,24.0
2939,2021,13,NYG,7.0,40.0,16.0
2940,2021,13,NYJ,5.0,44.0,20.0
2941,2021,13,PHI,-5.0,44.0,24.0
2942,2021,13,PIT,4.0,44.0,20.0
2943,2021,13,BAL,-4.0,44.0,24.0
2944,2021,13,SEA,3.0,45.0,21.0
2945,2021,13,SF,-3.0,45.0,24.0
2946,2021,13,BUF,-3.0,39.5,21.0
2947,2021,13,NE,3.0,39.5,18.0
2948,2021,14,MIN,-3.5,45.0,24.0
2949,2021,14,PIT,3.5,45.0,21.0
2950,2021,14,CAR,-2.5,41.5,22.0
2951,2021,14,ATL,2.5,41.5,20.0
2952,2021,14,CIN,1.5,49.0,24.0
2953,2021,14,SF,-1.5,49.0,25.0
2954,2021,14,CLE,-3.0,44.0,24.0
2955,2021,14,BAL,3.0,44.0,20.0
2956,2021,14,DEN,-12.5,42.0,27.0
2957,2021,14,DET,12.5,42.0,15.0
2958,2021,14,GB,-12.0,43.0,28.0
2959,2021,14,CHI,12.0,43.0,16.0
2960,2021,14,HOU,9.5,41.0,16.0
2961,2021,14,SEA,-9.5,41.0,25.0
2962,2021,14,KC,-9.5,48.0,29.0
2963,2021,14,LV,9.5,48.0,19.0
2964,2021,14,LAC,-9.0,43.5,26.0
2965,2021,14,NYG,9.0,43.5,17.0
2966,2021,14,NYJ,4.5,42.0,19.0
2967,2021,14,NO,-4.5,42.0,23.0
2968,2021,14,TB,-3.5,52.5,28.0
2969,2021,14,BUF,3.5,52.5,24.0
2970,2021,14,TEN,-8.5,44.5,26.0
2971,2021,14,JAX,8.5,44.5,18.0
2972,2021,14,WAS,6.5,48.0,21.0
2973,2021,14,DAL,-6.5,48.0,27.0
2974,2021,14,ARI,-3.0,51.0,27.0
2975,2021,14,LAR,3.0,51.0,24.0
2976,2021,15,LAC,3.0,54.0,26.0
2977,2021,15,KC,-3.0,54.0,28.0
2978,2021,15,IND,-1.5,46.0,24.0
2979,2021,15,NE,1.5,46.0,22.0
2980,2021,15,BAL,9.0,45.5,18.0
2981,2021,15,GB,-9.0,45.5,27.0
2982,2021,15,BUF,-14.5,43.0,29.0
2983,2021,15,CAR,14.5,43.0,14.0
2984,2021,15,DEN,-3.0,44.0,24.0
2985,2021,15,CIN,3.0,44.0,20.0
2986,2021,15,DET,13.0,48.5,18.0
2987,2021,15,ARI,-13.0,48.5,31.0
2988,2021,15,JAX,-6.0,40.0,23.0
2989,2021,15,HOU,6.0,40.0,17.0
2990,2021,15,MIA,-10.0,42.0,26.0
2991,2021,15,NYJ,10.0,42.0,16.0
2992,2021,15,NYG,12.0,43.5,16.0
2993,2021,15,DAL,-12.0,43.5,28.0
2994,2021,15,PIT,-1.0,44.0,22.0
2995,2021,15,TEN,1.0,44.0,22.0
2996,2021,15,SF,-9.0,47.5,28.0
2997,2021,15,ATL,9.0,47.5,19.0
2998,2021,15,TB,-11.5,45.5,28.0
2999,2021,15,NO,11.5,45.5,17.0
3000,2021,15,CHI,7.0,47.0,20.0
3001,2021,15,MIN,-7.0,47.0,27.0
3002,2021,15,CLE,1.0,40.5,20.0
3003,2021,15,LV,1.0,40.5,20.0
3004,2021,15,LAR,-7.0,47.0,27.0
3005,2021,15,SEA,7.0,47.0,20.0
3006,2021,15,PHI,-10.0,39.5,25.0
3007,2021,15,WAS,10.0,39.5,15.0
3008,2021,16,TEN,3.5,45.5,21.0
3009,2021,16,SF,-3.5,45.5,24.0
3010,2021,16,ARI,-3.0,48.0,26.0
3011,2021,16,IND,3.0,48.0,22.0
3012,2021,16,GB,-7.5,46.5,27.0
3013,2021,16,CLE,7.5,46.5,20.0
3014,2021,16,ATL,-7.5,42.5,25.0
3015,2021,16,DET,7.5,42.5,18.0
3016,2021,16,CAR,11.0,44.5,17.0
3017,2021,16,TB,-11.0,44.5,28.0
3018,2021,16,CIN,-7.5,43.5,26.0
3019,2021,16,BAL,7.5,43.5,18.0
3020,2021,16,DAL,-10.0,46.0,28.0
3021,2021,16,WAS,10.0,46.0,18.0
3022,2021,16,HOU,13.0,45.5,16.0
3023,2021,16,LAC,-13.0,45.5,29.0
3024,2021,16,KC,-10.0,44.5,27.0
3025,2021,16,PIT,10.0,44.5,17.0
3026,2021,16,LV,1.0,41.5,20.0
3027,2021,16,DEN,-1.0,41.5,21.0
3028,2021,16,MIN,3.0,48.5,23.0
3029,2021,16,LAR,-3.0,48.5,26.0
3030,2021,16,NE,-1.0,43.5,22.0
3031,2021,16,BUF,1.0,43.5,21.0
3032,2021,16,NYJ,-2.5,43.0,23.0
3033,2021,16,JAX,2.5,43.0,20.0
3034,2021,16,PHI,-11.0,41.0,26.0
3035,2021,16,NYG,11.0,41.0,15.0
3036,2021,16,SEA,-7.0,41.0,24.0
3037,2021,16,CHI,7.0,41.0,17.0
3038,2021,16,NO,3.0,37.5,17.0
3039,2021,16,MIA,-3.0,37.5,20.0
3040,2021,17,BAL,7.0,46.5,20.0
3041,2021,17,LAR,-7.0,46.5,27.0
3042,2021,17,BUF,-14.0,46.0,30.0
3043,2021,17,ATL,14.0,46.0,16.0
3044,2021,17,CHI,-6.5,36.5,22.0
3045,2021,17,NYG,6.5,36.5,15.0
3046,2021,17,CIN,3.5,51.0,24.0
3047,2021,17,KC,-3.5,51.0,27.0
3048,2021,17,DAL,-6.5,52.5,30.0
3049,2021,17,ARI,6.5,52.5,23.0
3050,2021,17,GB,-13.0,42.5,28.0
3051,2021,17,MIN,13.0,42.5,15.0
3052,2021,17,IND,-8.5,46.5,28.0
3053,2021,17,LV,8.5,46.5,19.0
3054,2021,17,LAC,-7.5,46.0,27.0
3055,2021,17,DEN,7.5,46.0,19.0
3056,2021,17,NE,-17.5,41.5,30.0
3057,2021,17,JAX,17.5,41.5,12.0
3058,2021,17,NO,-7.0,37.0,22.0
3059,2021,17,CAR,7.0,37.0,15.0
3060,2021,17,NYJ,14.0,47.5,17.0
3061,2021,17,TB,-14.0,47.5,31.0
3062,2021,17,SF,-13.5,44.5,29.0
3063,2021,17,HOU,13.5,44.5,16.0
3064,2021,17,SEA,-8.5,41.5,25.0
3065,2021,17,DET,8.5,41.5,16.0
3066,2021,17,TEN,-3.0,41.0,22.0
3067,2021,17,MIA,3.0,41.0,19.0
3068,2021,17,WAS,4.5,44.5,20.0
3069,2021,17,PHI,-4.5,44.5,24.0
3070,2021,17,PIT,-2.0,42.0,22.0
3071,2021,17,CLE,2.0,42.0,20.0
3072,2021,18,DEN,11.5,44.5,16.0
3073,2021,18,KC,-11.5,44.5,28.0
3074,2021,18,PHI,6.0,46.5,20.0
3075,2021,18,DAL,-6.0,46.5,26.0
3076,2021,18,ARI,-5.0,48.5,27.0
3077,2021,18,SEA,5.0,48.5,22.0
3078,2021,18,ATL,4.5,40.0,18.0
3079,2021,18,NO,-4.5,40.0,22.0
3080,2021,18,BAL,-3.0,41.0,22.0
3081,2021,18,PIT,3.0,41.0,19.0
3082,2021,18,BUF,-16.0,42.0,29.0
3083,2021,18,NYJ,16.0,42.0,13.0
3084,2021,18,CLE,-6.5,38.0,22.0
3085,2021,18,CIN,6.5,38.0,16.0
3086,2021,18,DET,4.0,45.0,20.0
3087,2021,18,GB,-4.0,45.0,24.0
3088,2021,18,HOU,10.5,43.0,16.0
3089,2021,18,TEN,-10.5,43.0,27.0
3090,2021,18,JAX,14.0,43.0,14.0
3091,2021,18,IND,-14.0,43.0,28.0
3092,2021,18,LV,3.0,49.5,23.0
3093,2021,18,LAC,-3.0,49.5,26.0
3094,2021,18,LAR,3.5,46.5,22.0
3095,2021,18,SF,-3.5,46.5,25.0
3096,2021,18,MIA,6.0,41.0,18.0
3097,2021,18,NE,-6.0,41.0,24.0
3098,2021,18,MIN,-3.5,44.5,24.0
3099,2021,18,CHI,3.5,44.5,20.0
3100,2021,18,NYG,6.0,36.0,15.0
3101,2021,18,WAS,-6.0,36.0,21.0
3102,2021,18,TB,-10.5,43.5,27.0
3103,2021,18,CAR,10.5,43.5,16.0
3104,2022,1,LAR,2.0,52.0,25.0
3105,2022,1,BUF,-2.0,52.0,27.0
3106,2022,1,ARI,6.0,54.0,24.0
3107,2022,1,KC,-6.0,54.0,30.0
3108,2022,1,ATL,5.5,44.0,19.0
3109,2022,1,NO,-5.5,44.0,25.0
3110,2022,1,CAR,-1.0,42.0,22.0
3111,2022,1,CLE,1.0,42.0,20.0
3112,2022,1,CHI,6.5,38.0,16.0
3113,2022,1,SF,-6.5,38.0,22.0
3114,2022,1,CIN,-7.0,44.5,26.0
3115,2022,1,PIT,7.0,44.5,19.0
3116,2022,1,DAL,2.5,49.5,24.0
3117,2022,1,TB,-2.5,49.5,26.0
3118,2022,1,DET,5.5,48.5,22.0
3119,2022,1,PHI,-5.5,48.5,27.0
3120,2022,1,HOU,7.0,45.5,19.0
3121,2022,1,IND,-7.0,45.5,26.0
3122,2022,1,LAC,-3.5,52.5,28.0
3123,2022,1,LV,3.5,52.5,24.0
3124,2022,1,MIA,-3.0,46.5,25.0
3125,2022,1,NE,3.0,46.5,22.0
3126,2022,1,MIN,-2.0,46.5,24.0
3127,2022,1,GB,2.0,46.5,22.0
3128,2022,1,NYJ,6.5,44.0,19.0
3129,2022,1,BAL,-6.5,44.0,25.0
3130,2022,1,TEN,-5.5,44.0,25.0
3131,2022,1,NYG,5.5,44.0,19.0
3132,2022,1,WAS,-3.0,43.0,23.0
3133,2022,1,JAX,3.0,43.0,20.0
3134,2022,1,SEA,6.0,44.0,19.0
3135,2022,1,DEN,-6.0,44.0,25.0
3136,2022,2,KC,-4.0,52.5,28.0
3137,2022,2,LAC,4.0,52.5,24.0
3138,2022,2,BAL,-3.5,44.0,24.0
3139,2022,2,MIA,3.5,44.0,20.0
3140,2022,2,CLE,-6.5,38.5,22.0
3141,2022,2,NYJ,6.5,38.5,16.0
3142,2022,2,DAL,7.0,42.0,18.0
3143,2022,2,CIN,-7.0,42.0,24.0
3144,2022,2,DEN,-10.0,45.5,28.0
3145,2022,2,HOU,10.0,45.5,18.0
3146,2022,2,DET,-1.0,48.0,24.0
3147,2022,2,WAS,1.0,48.0,24.0
3148,2022,2,GB,-10.0,42.0,26.0
3149,2022,2,CHI,10.0,42.0,16.0
3150,2022,2,JAX,3.0,43.5,20.0
3151,2022,2,IND,-3.0,43.5,23.0
3152,2022,2,LV,5.5,52.0,23.0
3153,2022,2,ARI,5.5,52.0,23.0
3154,2022,2,LAR,-10.0,46.0,28.0
3155,2022,2,ATL,10.0,46.0,18.0
3156,2022,2,NO,2.5,43.5,20.0
3157,2022,2,TB,-2.5,43.5,23.0
3158,2022,2,NYG,1.0,43.5,21.0
3159,2022,2,CAR,-1.0,43.5,22.0
3160,2022,2,PIT,3.0,40.0,18.0
3161,2022,2,NE,-3.0,40.0,22.0
3162,2022,2,SF,-8.5,39.5,24.0
3163,2022,2,SEA,8.5,39.5,16.0
3164,2022,2,BUF,-10.0,47.5,29.0
3165,2022,2,TEN,10.0,47.5,19.0
3166,2022,2,PHI,-2.5,49.5,26.0
3167,2022,2,MIN,2.5,49.5,24.0
3168,2022,3,CLE,-4.5,38.0,21.0
3169,2022,3,PIT,4.5,38.0,17.0
3170,2022,3,ARI,3.5,48.5,22.0
3171,2022,3,LAR,-3.5,48.5,26.0
3172,2022,3,CAR,2.0,41.0,20.0
3173,2022,3,NO,-2.0,41.0,22.0
3174,2022,3,CHI,-3.0,39.0,21.0
3175,2022,3,HOU,3.0,39.0,18.0
3176,2022,3,DEN,1.5,45.0,22.0
3177,2022,3,SF,-1.5,45.0,23.0
3178,2022,3,IND,5.0,51.0,23.0
3179,2022,3,KC,-5.0,51.0,28.0
3180,2022,3,LAC,-6.5,46.5,26.0
3181,2022,3,JAX,6.5,46.5,20.0
3182,2022,3,MIA,4.0,54.5,25.0
3183,2022,3,BUF,-4.0,54.5,29.0
3184,2022,3,MIN,-6.5,51.5,29.0
3185,2022,3,DET,6.5,51.5,22.0
3186,2022,3,NE,2.5,44.5,21.0
3187,2022,3,BAL,-2.5,44.5,24.0
3188,2022,3,NYJ,6.5,46.0,20.0
3189,2022,3,CIN,-6.5,46.0,26.0
3190,2022,3,SEA,-1.0,43.5,22.0
3191,2022,3,ATL,1.0,43.5,21.0
3192,2022,3,TB,-1.5,42.0,22.0
3193,2022,3,GB,1.5,42.0,20.0
3194,2022,3,TEN,2.0,45.5,22.0
3195,2022,3,LV,2.0,45.5,22.0
3196,2022,3,WAS,6.0,47.5,21.0
3197,2022,3,PHI,-6.0,47.5,27.0
3198,2022,3,NYG,-1.0,38.5,20.0
3199,2022,3,DAL,1.0,38.5,19.0
3200,2022,4,CIN,-4.0,49.0,26.0
3201,2022,4,MIA,4.0,49.0,22.0
3202,2022,4,ATL,1.0,48.5,24.0
3203,2022,4,CLE,-1.0,48.5,25.0
3204,2022,4,BAL,3.0,50.0,24.0
3205,2022,4,BUF,-3.0,50.0,26.0
3206,2022,4,CAR,-1.0,43.5,22.0
3207,2022,4,ARI,1.0,43.5,21.0
3208,2022,4,DAL,-3.0,41.0,22.0
3209,2022,4,WAS,3.0,41.0,19.0
3210,2022,4,DET,-3.5,48.5,26.0
3211,2022,4,SEA,3.5,48.5,22.0
3212,2022,4,GB,-9.5,40.0,25.0
3213,2022,4,NE,9.5,40.0,15.0
3214,2022,4,HOU,5.5,45.0,20.0
3215,2022,4,LAC,-5.5,45.0,25.0
3216,2022,4,IND,-3.5,43.0,23.0
3217,2022,4,TEN,3.5,43.0,20.0
3218,2022,4,LV,2.5,45.5,22.0
3219,2022,4,DEN,2.5,45.5,22.0
3220,2022,4,NO,4.0,42.0,19.0
3221,2022,4,MIN,-4.0,42.0,23.0
3222,2022,4,NYG,-3.0,39.5,21.0
3223,2022,4,CHI,3.0,39.5,18.0
3224,2022,4,PHI,-6.5,44.0,25.0
3225,2022,4,JAX,6.5,44.0,19.0
3226,2022,4,PIT,-3.0,41.0,22.0
3227,2022,4,NYJ,3.0,41.0,19.0
3228,2022,4,TB,-1.5,47.5,24.0
3229,2022,4,KC,1.5,47.5,23.0
3230,2022,4,SF,-1.5,42.5,22.0
3231,2022,4,LAR,1.5,42.5,20.0
3232,2022,5,DEN,-3.0,42.0,22.0
3233,2022,5,IND,3.0,42.0,20.0
3234,2022,5,ARI,5.5,49.0,22.0
3235,2022,5,PHI,-5.5,49.0,27.0
3236,2022,5,BAL,-3.0,48.0,26.0
3237,2022,5,CIN,3.0,48.0,22.0
3238,2022,5,BUF,-14.0,44.5,29.0
3239,2022,5,PIT,14.0,44.5,15.0
3240,2022,5,CAR,6.0,40.0,17.0
3241,2022,5,SF,-6.0,40.0,23.0
3242,2022,5,CLE,1.5,46.5,22.0
3243,2022,5,LAC,-1.5,46.5,24.0
3244,2022,5,GB,-9.0,42.0,26.0
3245,2022,5,NYG,9.0,42.0,16.0
3246,2022,5,JAX,-7.0,43.5,25.0
3247,2022,5,HOU,7.0,43.5,18.0
3248,2022,5,LAR,-5.0,41.5,23.0
3249,2022,5,DAL,5.0,41.5,18.0
3250,2022,5,MIN,-8.5,44.0,26.0
3251,2022,5,CHI,8.5,44.0,18.0
3252,2022,5,NE,-3.0,47.0,25.0
3253,2022,5,DET,3.0,47.0,22.0
3254,2022,5,NO,-5.5,45.0,25.0
3255,2022,5,SEA,5.5,45.0,20.0
3256,2022,5,NYJ,3.0,46.0,22.0
3257,2022,5,MIA,-3.0,46.0,24.0
3258,2022,5,TB,-10.5,46.0,28.0
3259,2022,5,ATL,10.5,46.0,18.0
3260,2022,5,WAS,1.0,43.0,21.0
3261,2022,5,TEN,-1.0,43.0,22.0
3262,2022,5,KC,-7.0,51.5,29.0
3263,2022,5,LV,7.0,51.5,22.0
3264,2022,6,CHI,1.0,38.0,18.0
3265,2022,6,WAS,-1.0,38.0,20.0
3266,2022,6,ATL,4.0,45.5,21.0
3267,2022,6,SF,-4.0,45.5,25.0
3268,2022,6,CLE,-2.5,43.0,23.0
3269,2022,6,NE,2.5,43.0,20.0
3270,2022,6,GB,-7.5,45.0,26.0
3271,2022,6,NYJ,7.5,45.0,19.0
3272,2022,6,IND,-1.0,41.0,21.0
3273,2022,6,JAX,1.0,41.0,20.0
3274,2022,6,KC,2.5,54.0,26.0
3275,2022,6,BUF,-2.5,54.0,28.0
3276,2022,6,LAR,-10.0,41.0,26.0
3277,2022,6,CAR,10.0,41.0,16.0
3278,2022,6,MIA,3.0,45.0,21.0
3279,2022,6,MIN,-3.0,45.0,24.0
3280,2022,6,NO,3.0,42.5,20.0
3281,2022,6,CIN,-3.0,42.5,23.0
3282,2022,6,NYG,5.5,45.5,20.0
3283,2022,6,BAL,-5.5,45.5,26.0
3284,2022,6,PHI,-6.5,42.5,24.0
3285,2022,6,DAL,6.5,42.5,18.0
3286,2022,6,PIT,10.0,46.5,18.0
3287,2022,6,TB,-10.0,46.5,28.0
3288,2022,6,SEA,2.5,50.5,24.0
3289,2022,6,ARI,-2.5,50.5,26.0
3290,2022,6,LAC,-4.0,45.5,25.0
3291,2022,6,DEN,4.0,45.5,21.0
3292,2022,7,ARI,-2.5,43.5,23.0
3293,2022,7,NO,2.5,43.5,20.0
3294,2022,7,BAL,-6.5,46.5,26.0
3295,2022,7,CLE,6.5,46.5,20.0
3296,2022,7,CAR,13.0,39.5,13.0
3297,2022,7,TB,-13.0,39.5,26.0
3298,2022,7,CIN,-6.5,47.5,27.0
3299,2022,7,ATL,6.5,47.5,20.0
3300,2022,7,DAL,-7.0,49.5,28.0
3301,2022,7,DET,7.0,49.5,21.0
3302,2022,7,DEN,2.0,37.0,18.0
3303,2022,7,NYJ,-2.0,37.0,20.0
3304,2022,7,JAX,-3.0,43.5,23.0
3305,2022,7,NYG,3.0,43.5,20.0
3306,2022,7,LV,7.0,46.0,20.0
3307,2022,7,HOU,7.0,46.0,20.0
3308,2022,7,LAC,-4.5,51.0,28.0
3309,2022,7,SEA,4.5,51.0,23.0
3310,2022,7,MIA,-7.0,44.0,26.0
3311,2022,7,PIT,7.0,44.0,18.0
3312,2022,7,SF,1.0,49.0,24.0
3313,2022,7,KC,-1.0,49.0,25.0
3314,2022,7,TEN,-2.5,42.5,22.0
3315,2022,7,IND,2.5,42.5,20.0
3316,2022,7,WAS,4.0,41.5,19.0
3317,2022,7,GB,-4.0,41.5,23.0
3318,2022,7,NE,-8.5,40.0,24.0
3319,2022,7,CHI,8.5,40.0,16.0
3320,2022,8,TB,-2.0,46.0,24.0
3321,2022,8,BAL,2.0,46.0,22.0
3322,2022,8,ATL,-4.0,41.0,22.0
3323,2022,8,CAR,4.0,41.0,18.0
3324,2022,8,BUF,-10.5,47.0,29.0
3325,2022,8,GB,10.5,47.0,18.0
3326,2022,8,DAL,-10.0,42.5,26.0
3327,2022,8,CHI,10.0,42.5,16.0
3328,2022,8,DET,3.5,52.0,24.0
3329,2022,8,MIA,-3.5,52.0,28.0
3330,2022,8,HOU,1.0,39.5,19.0
3331,2022,8,TEN,-1.0,39.5,20.0
3332,2022,8,IND,-3.0,40.0,22.0
3333,2022,8,WAS,3.0,40.0,18.0
3334,2022,8,JAX,-1.0,40.5,21.0
3335,2022,8,DEN,1.0,40.5,20.0
3336,2022,8,LAR,-1.0,42.0,22.0
3337,2022,8,SF,1.0,42.0,20.0
3338,2022,8,MIN,-4.0,48.5,26.0
3339,2022,8,ARI,4.0,48.5,22.0
3340,2022,8,NO,1.0,48.5,24.0
3341,2022,8,LV,1.0,48.5,24.0
3342,2022,8,NYJ,3.0,40.0,18.0
3343,2022,8,NE,-3.0,40.0,22.0
3344,2022,8,PHI,-11.5,43.0,27.0
3345,2022,8,PIT,11.5,43.0,16.0
3346,2022,8,SEA,-3.0,44.5,24.0
